##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	10_2G_both_S8_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	81477069
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2105	86-87	0.14720104110151766
2105	88-89	0.2656253986361179
2105	90-91	0.22483126274772758
2105	92-93	0.2531825067099831
2105	94-95	0.29370016283376543
2105	96-97	0.2357437410251748
2105	98-99	0.4179887533595519
2105	100-101	0.28390489590631063
2106	1	0.11184893554735709
2106	2	-0.06725762686090064
2106	3	-0.01790945113453546
2106	4	0.010415007911220187
2106	5	0.09184561569685457
2106	6	0.030148444255566176
2106	7	0.05544177241055337
2106	8	0.06321394737926056
2106	9	-0.026288234459805437
2106	10-11	6.124394831630298E-5
2106	12-13	-0.022010485566703153
2106	14-15	-0.009490745850094129
2106	16-17	0.008969520063196512
2106	18-19	-0.03977447118595023
2106	20-21	-0.05844822237990854
2106	22-23	-0.008614990726194094
2106	24-25	-0.01661058435261964
2106	26-27	0.0019329226537863065
2106	28-29	-0.03746136016598456
2106	30-31	-0.011189445501166517
2106	32-33	-0.015720158579682675
2106	34-35	-0.07743357544023155
2106	36-37	-0.06386455796408796
2106	38-39	-0.039118482569499236
2106	40-41	-0.025541475534005542
2106	42-43	-0.04447792715793497
2106	44-45	-0.014143078876792003
2106	46-47	0.020458430916072246
2106	48-49	-0.046139766518557224
2106	50-51	-0.016944847180326406
2106	52-53	0.01074474320218144
2106	54-55	-0.015987918139046542
2106	56-57	0.00597139008175418
2106	58-59	0.031089379322786215
2106	60-61	-0.004287615500714992
2106	62-63	-0.05356017982053629
2106	64-65	-0.04050855309664314
2106	66-67	-0.006233671025846377
2106	68-69	0.019642358597685927
2106	70-71	0.101543652996547
2106	72-73	0.05060050983578179
2106	74-75	0.05874774395217486
2106	76-77	0.15124511644774685
2106	78-79	0.13701213306207194
2106	80-81	0.11967052585539761
2106	82-83	0.10276928573888
2106	84-85	0.07195538271101753
2106	86-87	0.1468076517951502
2106	88-89	0.24780271270346077
2106	90-91	0.16375836681390865
2106	92-93	0.1435675918664785
2106	94-95	0.19730957252446757
2106	96-97	0.20762079547796475
2106	98-99	0.4393682832895536
2106	100-101	0.2843781919610038
2107	1	0.06312383688819523
2107	2	-0.032777512707344414
2107	3	-0.0727298886058989
2107	4	0.02552691502906157
2107	5	0.11086724453665653
2107	6	0.046935202181849434
2107	7	0.10375907214923785
2107	8	0.09919426305001622
2107	9	-0.004877092224056412
2107	10-11	-0.006350846203552862
2107	12-13	-0.03339617186099275
2107	14-15	-0.042944829772373794
2107	16-17	-0.002350578554619176
2107	18-19	0.010789071344582624
2107	20-21	0.01906161203049095
2107	22-23	-0.0027369889758759314
2107	24-25	-0.03127105418187881
2107	26-27	-0.07800946544177378
2107	28-29	-0.07466503316656059
2107	30-31	-0.04920933118002324
2107	32-33	0.015564581775187492
2107	34-35	-0.00475302695382851
2107	36-37	-0.012897812759781857
2107	38-39	0.030113704151723653
2107	40-41	0.009670829739363285
2107	42-43	-0.028266910817059454
2107	44-45	0.044999131147200444
2107	46-47	0.028352909750942956
2107	48-49	-0.036244422656743325
2107	50-51	-0.029497975011132382
2107	52-53	0.02971233339034285
2107	54-55	0.010330430918088496
2107	56-57	0.05386857818349
2107	58-59	-1.4957945754900948E-4
2107	60-61	0.0013776462230481457
2107	62-63	0.04068338735538646
2107	64-65	0.026856635749226143
2107	66-67	0.059011477661151446
2107	68-69	0.013220554370825255
2107	70-71	0.024399758686946882
2107	72-73	0.05603241274563686
2107	74-75	0.055843823652722335
2107	76-77	0.1935642277848686
2107	78-79	0.18500433477566247
2107	80-81	0.17746167455816675
2107	82-83	0.17227591457254476
2107	84-85	0.09852892475011998
2107	86-87	0.12621526045023046
2107	88-89	0.29890952794690406
2107	90-91	0.26658713953948165
2107	92-93	0.26676691253243945
2107	94-95	0.34317633401915515
2107	96-97	0.23350980826797496
2107	98-99	0.4877264836598698
2107	100-101	0.340755206712565
2108	1	0.11156296491535755
2108	2	0.01967972357748593
2108	3	0.03970602505792442
2108	4	-0.016961906852060338
2108	5	0.12163085141622787
2108	6	0.021195364546244377
2108	7	0.10259613620166874
2108	8	0.06482362275689724
2108	9	-0.02548079238471246
2108	10-11	-0.0023939011398184107
2108	12-13	-0.007504759412462647
2108	14-15	-0.02192307174366448
2108	16-17	-0.004111485563420558
2108	18-19	0.009245563365681164
2108	20-21	-9.550509532019191E-4
2108	22-23	0.0020277442390153055
2108	24-25	-0.01739215744170508
2108	26-27	0.036953017425894075
2108	28-29	-0.020343521720810998
2108	30-31	0.013689410305538274
2108	32-33	-0.009123771496248878
2108	34-35	-0.012448775530209844
2108	36-37	-0.05494558501605695
2108	38-39	0.006474682463014858
2108	40-41	0.011140503772523402
2108	42-43	-0.012627724756178793
2108	44-45	0.013152202637051857
2108	46-47	-0.025777841176129357
2108	48-49	-0.039584703791859965
2108	50-51	-0.02300077336781925
2108	52-53	0.0033742777752721054
2108	54-55	-0.029548284889131082
2108	56-57	0.015503567443658994
2108	58-59	0.009052427580186873
2108	60-61	-0.033165148083874385
2108	62-63	0.03144880556264695
2108	64-65	0.03594605583118948
2108	66-67	0.04748043334659968
2108	68-69	0.02096234387220619
2108	70-71	0.08155290022326511
2108	72-73	0.0755454582442141
2108	74-75	0.08352967933478084
2108	76-77	0.123268610442544
2108	78-79	0.15424739750662297
2108	80-81	0.15203300167480904
2108	82-83	0.18158593586829141
2108	84-85	0.12832475384572462
2108	86-87	0.14108487670763736
2108	88-89	0.2497624437691286
2108	90-91	0.1956116112850239
2108	92-93	0.22863992212511874
2108	94-95	0.26048189839312386
2108	96-97	0.29077965713428
2108	98-99	0.5065629258316875
2108	100-101	0.30828252481760643
2109	1	0.10148443149041597
2109	2	0.026849819646365347
2109	3	0.0263176381657928
2109	4	0.035634430732983446
2109	5	0.16007887334535553
2109	6	0.09146336395750154
2109	7	0.09835427971511024
2109	8	0.05458074376375066
2109	9	0.019832254244114722
2109	10-11	0.006962829788292879
2109	12-13	-0.04748895487860949
2109	14-15	-0.035501682201960705
2109	16-17	0.01432972600598248
2109	18-19	-0.016162004766556493
2109	20-21	0.03980614817260886
2109	22-23	3.414372639625185E-4
2109	24-25	-0.09035144767690184
2109	26-27	0.003916907232444089
2109	28-29	0.02328027784528075
2109	30-31	0.02271697690233765
2109	32-33	0.03393617837867424
2109	34-35	-0.06335712816557049
2109	36-37	-0.007349923847179696
2109	38-39	0.011488238692216157
2109	40-41	0.0108351166800702
2109	42-43	0.02745660383870785
2109	44-45	0.04710486374042233
2109	46-47	0.039872116587936546
2109	48-49	0.023602912348579252
2109	50-51	0.039338599246704575
2109	52-53	0.07452293363618168
2109	54-55	0.08295583920959615
2109	56-57	0.08303150546286986
2109	58-59	0.07329807288255807
2109	60-61	0.06085539366029025
2109	62-63	0.06406273464797607
2109	64-65	0.0741247939852201
2109	66-67	0.08015110135628589
2109	68-69	0.06582345028029124
2109	70-71	0.14819043639619878
2109	72-73	0.1280443565864431
2109	74-75	0.09840751203657305
2109	76-77	0.22312706988440567
2109	78-79	0.21670432916609172
2109	80-81	0.20307268085954888
2109	82-83	0.22713827470614234
2109	84-85	0.14479872332553612
2109	86-87	0.1746446049834347
2109	88-89	0.30887361619048903
2109	90-91	0.29722078983296285
2109	92-93	0.2494002593205451
2109	94-95	0.33876724791189616
2109	96-97	0.3075589799695919
2109	98-99	0.5285017194600243
2109	100-101	0.3774907921308497
2110	1	0.09579390947796185
2110	2	0.04769222477715829
2110	3	0.026836131725467283
2110	4	0.06732011052847753
2110	5	0.1599961657254525
2110	6	0.057215717982799674
2110	7	0.09985268024824734
2110	8	0.062010860070707
2110	9	0.033833312629923284
2110	10-11	0.02276848522325281
2110	12-13	0.01379854631869648
2110	14-15	-0.029758707934057327
2110	16-17	0.037928298883450395
2110	18-19	0.02110849432552442
2110	20-21	0.029795053123727655
2110	22-23	0.011852656629024239
2110	24-25	0.007250489889209177
2110	26-27	0.024575589358697414
2110	28-29	0.003421966018187561
2110	30-31	0.027322933685148598
2110	32-33	0.03186650935180779
2110	34-35	-0.00747051946329691
2110	36-37	0.0017932167190934933
2110	38-39	0.01772330631546737
2110	40-41	0.02965119361479651
2110	42-43	0.03505395257547406
2110	44-45	0.10326332916252312
2110	46-47	0.06946466522579442
2110	48-49	0.05577311953540942
2110	50-51	0.04863705011769781
2110	52-53	0.07679448907610009
2110	54-55	0.06848267655851714
2110	56-57	0.09181902024664623
2110	58-59	0.09026594020799195
2110	60-61	0.07769882592801736
2110	62-63	0.0920702944980647
2110	64-65	0.12197662914333307
2110	66-67	0.08539405966009639
2110	68-69	0.07990903347600664
2110	70-71	0.15437361220576662
2110	72-73	0.12929342846089042
2110	74-75	0.13083062282130697
2110	76-77	0.144179564257918
2110	78-79	0.1597228465020848
2110	80-81	0.1691595167275537
2110	82-83	0.19534769039974265
2110	84-85	0.12774281569177504
2110	86-87	0.18510305994396248
2110	88-89	0.34003762658957015
2110	90-91	0.2848955372775208
2110	92-93	0.30799686725517716
2110	94-95	0.33412847981046667
2110	96-97	0.3374416676173837
2110	98-99	0.5481777093870193
2110	100-101	0.3651378826228253
2111	1	0.07019663433350942
2111	2	0.04958997375249652
2111	3	0.017270577737299675
2111	4	0.06349349692953865
2111	5	0.16749530444826632
2111	6	0.09815313032885342
2111	7	0.08921979679266201
2111	8	0.0714152792274163
2111	9	0.024353133385631054
2111	10-11	-0.011394143309338745
2111	12-13	-7.990335049470332E-4
2111	14-15	-0.03533741829874515
2111	16-17	0.010474391836297059
2111	18-19	0.004650444904193307
2111	20-21	0.04069525204926805
2111	22-23	0.00435067173872028
2111	24-25	0.019194308914016744
2111	26-27	0.02681411232170916
2111	28-29	0.0016123703673898149
2111	30-31	-0.011101437565066874
2111	32-33	0.04194183374605842
2111	34-35	0.012640520962172275
2111	36-37	0.028107422120591252
2111	38-39	0.03897887837062086
2111	40-41	0.03847690883424093
2111	42-43	0.029653889268352884
2111	44-45	0.057719920055284035
2111	46-47	0.04659976589297088
2111	48-49	0.04320235461027977
2111	50-51	0.02868649292943104
2111	52-53	0.08735981434507067
2111	54-55	0.06950485839783482
2111	56-57	0.06695049153784538
2111	58-59	0.07306130723210202
2111	60-61	0.07993992109383186
2111	62-63	0.07089792184248012
2111	64-65	0.10726580519009588
2111	66-67	0.10142307439181764
2111	68-69	0.0881679484188922
2111	70-71	0.17271684516182262
2111	72-73	0.1282152341710301
2111	74-75	0.10932415918379235
2111	76-77	0.188107551943979
2111	78-79	0.2165698666728062
2111	80-81	0.22797310127062786
2111	82-83	0.17038796067591022
2111	84-85	0.17639854069591365
2111	86-87	0.2127390699256111
2111	88-89	0.3377781780746645
2111	90-91	0.31695727316517264
2111	92-93	0.3035720154088395
2111	94-95	0.3668424805804946
2111	96-97	0.34508193860848735
2111	98-99	0.5430088469504781
2111	100-101	0.4357534666309064
2112	1	0.062185694926480295
2112	2	0.04379982783542502
2112	3	0.0742479813267991
2112	4	0.11495342675613784
2112	5	0.18837085468722847
2112	6	0.10436748890037961
2112	7	0.13178919406585266
2112	8	0.11566903223296521
2112	9	0.024257430194261076
2112	10-11	0.05174896810968477
2112	12-13	0.03319986772863359
2112	14-15	0.017244892262695544
2112	16-17	0.03779455366581175
2112	18-19	0.07848577527488487
2112	20-21	0.06640377461700808
2112	22-23	0.0478468873884097
2112	24-25	0.04869817132653509
2112	26-27	0.06710741806426057
2112	28-29	0.051516298313138975
2112	30-31	0.08422784608585943
2112	32-33	0.09589291680142509
2112	34-35	0.05447491439253582
2112	36-37	0.05237002365722532
2112	38-39	0.085386689456179
2112	40-41	0.0773828732894799
2112	42-43	0.05265588301944746
2112	44-45	0.09732204086872542
2112	46-47	0.09084922982612653
2112	48-49	0.021338074872268464
2112	50-51	0.06381693246611775
2112	52-53	0.1100966935209371
2112	54-55	0.08854475248739391
2112	56-57	0.13889304612106912
2112	58-59	0.14140687002964825
2112	60-61	0.12419552416363189
2112	62-63	0.14117572249503496
2112	64-65	0.14916568902867766
2112	66-67	0.11756779258961814
2112	68-69	0.12843880133598162
2112	70-71	0.21682796685711736
2112	72-73	0.20243570998873395
2112	74-75	0.17498380205287134
2112	76-77	0.22493187409660464
2112	78-79	0.23290629995873502
2112	80-81	0.2403681278641585
2112	82-83	0.24973146924286738
2112	84-85	0.23550381180125157
2112	86-87	0.23802826982632297
2112	88-89	0.4013383497980456
2112	90-91	0.33717195786758225
2112	92-93	0.3377515835657121
2112	94-95	0.44527819701385596
2112	96-97	0.39692440218748004
2112	98-99	0.5867079277494653
2112	100-101	0.48560647185734496
2113	1	0.05972907539351979
2113	2	0.07002000699808164
2113	3	0.12627905971706355
2113	4	0.12683261426420955
2113	5	0.21630933565251098
2113	6	0.17296904672470959
2113	7	0.140576067325469
2113	8	0.15091953102277245
2113	9	0.06736195623409458
2113	10-11	0.04769552022040813
2113	12-13	0.03432744936441168
2113	14-15	0.004158396432686118
2113	16-17	0.03299366722442443
2113	18-19	0.06280678948181162
2113	20-21	0.07343874111214177
2113	22-23	0.03448873679511877
2113	24-25	0.0289888598362964
2113	26-27	0.05572747490928265
2113	28-29	0.04232431865720088
2113	30-31	0.06861838534006637
2113	32-33	0.06800178575742422
2113	34-35	0.04612015385787771
2113	36-37	0.0458558140896983
2113	38-39	0.06525153349139146
2113	40-41	0.07604461061507806
2113	42-43	0.08785098182613638
2113	44-45	0.10355809723549925
2113	46-47	0.0712753383550293
2113	48-49	0.08622360530309692
2113	50-51	0.09338189540857655
2113	52-53	0.1083061775522225
2113	54-55	0.12568688431661457
2113	56-57	0.1314440569349955
2113	58-59	0.12107872096133576
2113	60-61	0.1339698137462051
2113	62-63	0.13827413040289116
2113	64-65	0.16119256076112265
2113	66-67	0.12207492950511067
2113	68-69	0.1016794553560132
2113	70-71	0.2073499049066143
2113	72-73	0.19175479194208123
2113	74-75	0.1630990109137187
2113	76-77	0.21557515973676544
2113	78-79	0.2565287888480725
2113	80-81	0.2649031248099689
2113	82-83	0.21619955329256868
2113	84-85	0.18352605625896956
2113	86-87	0.23189759401956422
2113	88-89	0.3785135096608201
2113	90-91	0.3371552849550028
2113	92-93	0.33285343411260726
2113	94-95	0.39704282965477233
2113	96-97	0.4131697125480329
2113	98-99	0.6080773341680867
2113	100-101	0.4347019008652282
2114	1	0.08295520728558614
2114	2	0.05670253288784721
2114	3	0.15211951824159797
2114	4	0.14335402431208166
2114	5	0.24494293148119084
2114	6	0.15428271209554367
2114	7	0.09162814228329808
2114	8	0.17230774267024884
2114	9	0.10913123602471586
2114	10-11	0.05555687149990263
2114	12-13	0.06322736567154408
2114	14-15	0.0181063703735731
2114	16-17	0.07352740904118349
2114	18-19	0.09598745464309388
2114	20-21	0.11234592039327396
2114	22-23	0.07260145985338085
2114	24-25	0.061257587954003156
2114	26-27	0.06535851065938658
2114	28-29	0.06456645479001821
2114	30-31	0.08220176721896877
2114	32-33	0.04547938387539574
2114	34-35	0.05708935094408929
2114	36-37	0.08104213553888684
2114	38-39	0.1140387102258913
2114	40-41	0.05875236445231735
2114	42-43	0.053594403874541285
2114	44-45	0.11955300732451946
2114	46-47	0.11256906372124575
2114	48-49	0.07745556991342539
2114	50-51	0.08350253141890107
2114	52-53	0.15523971320303076
2114	54-55	0.15676950043001625
2114	56-57	0.15159075015034773
2114	58-59	0.14080692936122574
2114	60-61	0.11253000066056273
2114	62-63	0.14204110551366256
2114	64-65	0.17216021602942533
2114	66-67	0.17567630679068458
2114	68-69	0.16859003282772989
2114	70-71	0.24372396386068118
2114	72-73	0.20752332024635933
2114	74-75	0.22241475945127576
2114	76-77	0.2801390508094528
2114	78-79	0.2565751591383858
2114	80-81	0.26753165636318244
2114	82-83	0.2476363153477834
2114	84-85	0.23435151495230855
2114	86-87	0.2567311389567024
2114	88-89	0.4064668792732107
2114	90-91	0.3800266806797765
2114	92-93	0.39711927027959604
2114	94-95	0.46856194057632194
2114	96-97	0.4197003059288704
2114	98-99	0.5934989584782215
2114	100-101	0.502250541583841
2115	1	0.06688283921496208
2115	2	0.010765455337097052
2115	3	0.08828880575513409
2115	4	0.09478640773066616
2115	5	0.19319444417830312
2115	6	0.158353375096965
2115	7	0.08208938715109326
2115	8	0.13951267645015974
2115	9	0.052280300896519805
2115	10-11	0.004849483440544589
2115	12-13	0.010414658461264992
2115	14-15	0.01568883516419106
2115	16-17	0.05208822268416213
2115	18-19	0.05839543033644645
2115	20-21	0.05269745278864235
2115	22-23	0.048935791210759305
2115	24-25	0.05098885098275474
2115	26-27	0.06397121211126233
2115	28-29	0.04918620936027196
2115	30-31	0.07777065829378671
2115	32-33	0.08235510928222567
2115	34-35	0.03861862452553311
2115	36-37	0.0492497352457093
2115	38-39	0.0682267578796143
2115	40-41	0.07048424493504513
2115	42-43	0.11305226806403823
2115	44-45	0.09148898582464682
2115	46-47	0.06383776596614865
2115	48-49	0.10120571486854857
2115	50-51	0.0800463474079649
2115	52-53	0.1417387923679101
2115	54-55	0.09798072172567629
2115	56-57	0.1297516876745206
2115	58-59	0.10083708122779456
2115	60-61	0.10505940029494099
2115	62-63	0.15038202119038147
2115	64-65	0.14839530318165828
2115	66-67	0.09326013292055535
2115	68-69	0.13001983070382295
2115	70-71	0.22435806475882458
2115	72-73	0.17275349398057926
2115	74-75	0.15964579163873793
2115	76-77	0.2760317362158631
2115	78-79	0.2388860930493948
2115	80-81	0.21430899203582499
2115	82-83	0.21261998544843408
2115	84-85	0.14723344722690968
2115	86-87	0.1929987840537919
2115	88-89	0.36332407607662276
2115	90-91	0.3151619651844584
2115	92-93	0.331951255829388
2115	94-95	0.39260351249941294
2115	96-97	0.34801898602363224
2115	98-99	0.5811162729641168
2115	100-101	0.42453423453937233
2116	1	0.12413181655810845
2116	2	0.0947232067462096
2116	3	0.12475679266426454
2116	4	0.15156000036653694
2116	5	0.22849686972570993
2116	6	0.17091903927529017
2116	7	0.13589445104868503
2116	8	0.1803308203224816
2116	9	0.0979610695177584
2116	10-11	0.051570502000501506
2116	12-13	0.03219613947555189
2116	14-15	0.021050370743921576
2116	16-17	0.08925578299940184
2116	18-19	0.09933512145200041
2116	20-21	0.09172967357537232
2116	22-23	0.06120556911069741
2116	24-25	0.060498691109529545
2116	26-27	0.07955771488251173
2116	28-29	0.016232150329912542
2116	30-31	0.07960287549777689
2116	32-33	0.06884890231984997
2116	34-35	0.057711623911664844
2116	36-37	0.054118384024071986
2116	38-39	0.08975783633012924
2116	40-41	0.08393922975616874
2116	42-43	0.07963843631696932
2116	44-45	0.11748655457637369
2116	46-47	0.10374951601828997
2116	48-49	0.07796681773306346
2116	50-51	0.10133951685670439
2116	52-53	0.13267574284265748
2116	54-55	0.1281931441125579
2116	56-57	0.1445099431444632
2116	58-59	0.11995644720414589
2116	60-61	0.11549743230540344
2116	62-63	0.13535282985235852
2116	64-65	0.133727428746667
2116	66-67	0.13586340457016632
2116	68-69	0.1223901052819869
2116	70-71	0.2096654987730986
2116	72-73	0.17248863423067462
2116	74-75	0.18672292893682396
2116	76-77	0.2803396459545908
2116	78-79	0.249625114636423
2116	80-81	0.25663775782885523
2116	82-83	0.24254411365294715
2116	84-85	0.24495779018992891
2116	86-87	0.2467572910597724
2116	88-89	0.4201154522162085
2116	90-91	0.34726806994709847
2116	92-93	0.35435146639176907
2116	94-95	0.4224294845635299
2116	96-97	0.39295738153825965
2116	98-99	0.6043031851705578
2116	100-101	0.4166640373314294
2117	1	0.08962219147375805
2117	2	0.05373052066096662
2117	3	0.12432664485940847
2117	4	0.1357376825336516
2117	5	0.23265872532162035
2117	6	0.18308132601300287
2117	7	0.1830058142595945
2117	8	0.13552962527860046
2117	9	0.05463117839539677
2117	10-11	0.016836190127150985
2117	12-13	0.0397651739058702
2117	14-15	0.056871395977928785
2117	16-17	0.09314100568172279
2117	18-19	0.0840393573810303
2117	20-21	0.09439029883264283
2117	22-23	0.0626693237099758
2117	24-25	0.046391307377824376
2117	26-27	0.08848169299071884
2117	28-29	0.06264848186472705
2117	30-31	0.10174181928110215
2117	32-33	0.08816482278822235
2117	34-35	0.045991808068905016
2117	36-37	0.04847228503924583
2117	38-39	0.07593799706098281
2117	40-41	0.072762475447405
2117	42-43	0.05341855836473286
2117	44-45	0.1257025038021382
2117	46-47	0.05849732884903602
2117	48-49	0.11886089756139029
2117	50-51	0.08283149797880895
2117	52-53	0.11068815041060986
2117	54-55	0.10170503677135656
2117	56-57	0.1395543157577066
2117	58-59	0.0881591954068881
2117	60-61	0.1063068207055835
2117	62-63	0.15540671536724915
2117	64-65	0.16977351468047175
2117	66-67	0.15957142605125796
2117	68-69	0.1538163144726994
2117	70-71	0.21323374534846806
2117	72-73	0.10619524450111584
2117	74-75	0.1709283595927431
2117	76-77	0.13669558281494432
2117	78-79	0.2297048947146152
2117	80-81	0.2581318996429829
2117	82-83	0.26796968985982517
2117	84-85	0.24721197347587065
2117	86-87	0.25498593032434513
2117	88-89	0.3674347498796351
2117	90-91	0.34316848414562173
2117	92-93	0.3545492381937194
2117	94-95	0.41236983101592983
2117	96-97	0.42241069846090795
2117	98-99	0.5401705051105665
2117	100-101	0.4448081065978968
2118	1	0.10016284751780802
2118	2	0.05511287614168481
2118	3	0.07294259760250554
2118	4	0.13942257294730354
2118	5	0.2597532580560937
2118	6	0.19683590548446972
2118	7	0.06538684170913456
2118	8	0.16456878344076387
2118	9	0.09944375181948573
2118	10-11	0.07208795044885363
2118	12-13	0.05310046636373755
2118	14-15	0.0538849066030096
2118	16-17	0.0792392203997494
2118	18-19	0.07453455494584205
2118	20-21	0.08528417984824443
2118	22-23	0.05534239167969446
2118	24-25	0.027416310549646994
2118	26-27	0.057689177527002755
2118	28-29	0.04822585607688268
2118	30-31	0.0802965119408654
2118	32-33	0.12049292719756721
2118	34-35	0.04533465688727034
2118	36-37	0.015267444584871726
2118	38-39	0.04160667005567831
2118	40-41	0.05696831250861578
2118	42-43	0.02614321610732162
2118	44-45	0.13749275304095931
2118	46-47	0.122386591680403
2118	48-49	0.10237537897398852
2118	50-51	0.10041896183310683
2118	52-53	0.14434518252610218
2118	54-55	0.1511652724693704
2118	56-57	0.12337906468953719
2118	58-59	0.1336207820368145
2118	60-61	0.1314879546806651
2118	62-63	0.16391859063344327
2118	64-65	0.17566506088630263
2118	66-67	0.13664020331281534
2118	68-69	0.10048589677908382
2118	70-71	0.20241779178828523
2118	72-73	0.20739971988440686
2118	74-75	0.1902630422157614
2118	76-77	0.25988812506690095
2118	78-79	0.2548365674032951
2118	80-81	0.17951759939661827
2118	82-83	0.17977309067975256
2118	84-85	0.18912544153290867
2118	86-87	0.21275032969219154
2118	88-89	0.39623181289718445
2118	90-91	0.31888460543256514
2118	92-93	0.3515563832225297
2118	94-95	0.31885987291919804
2118	96-97	0.3617180798927464
2118	98-99	0.5206085127194555
2118	100-101	0.3695926998971757
2119	1	0.0880727198650213
2119	2	0.08880426702795674
2119	3	0.12777584626503824
2119	4	0.15729243891696854
2119	5	0.23530867407258427
2119	6	0.15660275972188487
2119	7	0.10825957444368584
2119	8	0.17870262208706578
2119	9	0.11296334247211348
2119	10-11	0.061927664192801046
2119	12-13	0.04682638513043713
2119	14-15	0.05791466281282709
2119	16-17	0.05799674316876491
2119	18-19	0.07619440348533146
2119	20-21	0.07606922106365488
2119	22-23	0.06249166826120245
2119	24-25	0.07186224242428096
2119	26-27	0.06491110992664062
2119	28-29	0.06095852881498587
2119	30-31	0.07699690799240244
2119	32-33	0.09099880244369274
2119	34-35	0.08675722553579845
2119	36-37	0.09677571533036655
2119	38-39	0.105376969319245
2119	40-41	0.10412325137619405
2119	42-43	0.09849095460774748
2119	44-45	0.13450990953091235
2119	46-47	0.12530758113977924
2119	48-49	0.11211793365618661
2119	50-51	0.11380973822620177
2119	52-53	0.11762466940151484
2119	54-55	0.12118408362238853
2119	56-57	0.1431751369682246
2119	58-59	0.14813385986574445
2119	60-61	0.13066125890850344
2119	62-63	0.14534533388989956
2119	64-65	0.1697189682089828
2119	66-67	0.15447841467237566
2119	68-69	0.13423394703323055
2119	70-71	0.22908363874323356
2119	72-73	0.2072302951524989
2119	74-75	0.19099104385015409
2119	76-77	0.2770418544876492
2119	78-79	0.2654543026486067
2119	80-81	0.24292994313370286
2119	82-83	0.24695550112107156
2119	84-85	0.23342697807521517
2119	86-87	0.2249921755769222
2119	88-89	0.3846603815374934
2119	90-91	0.3367156400696629
2119	92-93	0.3528250478961681
2119	94-95	0.4469222613578907
2119	96-97	0.41676747000391856
2119	98-99	0.5292307950574155
2119	100-101	0.3887814686205715
2120	1	0.09857536108763298
2120	2	0.11048343732800348
2120	3	0.10264106956444863
2120	4	0.14800941068315154
2120	5	0.2263639606068253
2120	6	0.19397508745734626
2120	7	0.11209104359040367
2120	8	0.1634293944848011
2120	9	0.051298029934891076
2120	10-11	0.027366343122288583
2120	12-13	0.020998241582198318
2120	14-15	0.0012081552521081562
2120	16-17	0.03131014439204449
2120	18-19	0.07623787436542528
2120	20-21	0.07149496952785483
2120	22-23	0.02514398519426919
2120	24-25	0.049405544364582
2120	26-27	0.02846528333828502
2120	28-29	0.0366667668901286
2120	30-31	0.07650433230868003
2120	32-33	0.08244892589942054
2120	34-35	0.045429935494702534
2120	36-37	0.03979110119319529
2120	38-39	0.04981101858476933
2120	40-41	0.07681579669427663
2120	42-43	0.08524917793699416
2120	44-45	0.10431030747333381
2120	46-47	0.08520647541883619
2120	48-49	0.07934605139257656
2120	50-51	0.08205459323929887
2120	52-53	0.122717899447089
2120	54-55	0.10621672755952716
2120	56-57	0.11863690659869519
2120	58-59	0.087047877641794
2120	60-61	0.10613865612235429
2120	62-63	0.1448401073053418
2120	64-65	0.1494304352361624
2120	66-67	0.11653867205758672
2120	68-69	0.07422124599879965
2120	70-71	0.18308203450282434
2120	72-73	0.17483417989382133
2120	74-75	0.1415671772760021
2120	76-77	0.2207491014493499
2120	78-79	0.21080107067288623
2120	80-81	0.24886275867746122
2120	82-83	0.16466899392869294
2120	84-85	0.20970124713340965
2120	86-87	0.14351957781978797
2120	88-89	0.3461504214358371
2120	90-91	0.3188005327233583
2120	92-93	0.3167467197500926
2120	94-95	0.34761372121388234
2120	96-97	0.38226812398630017
2120	98-99	0.4023635447242313
2120	100-101	0.31321433922424546
2121	1	0.09395558415972616
2121	2	0.07453195700126258
2121	3	0.13855655935773115
2121	4	0.16168767302259113
2121	5	0.23522057385113726
2121	6	0.1823845587586277
2121	7	0.14624584799464913
2121	8	0.17149473891514333
2121	9	0.09458103958366593
2121	10-11	0.05858580241297062
2121	12-13	0.039818713623283486
2121	14-15	0.022747747989420475
2121	16-17	0.07626349246906017
2121	18-19	0.05519005195876048
2121	20-21	0.05911335167103715
2121	22-23	0.0741703488487957
2121	24-25	0.07773248675712097
2121	26-27	0.027756651215440797
2121	28-29	0.043694593020958905
2121	30-31	0.061166321498554055
2121	32-33	0.09070416240925994
2121	34-35	0.055090933080641946
2121	36-37	0.07506778443111983
2121	38-39	0.039666704325462376
2121	40-41	0.06220441373746155
2121	42-43	0.05630336680228254
2121	44-45	0.130458029743437
2121	46-47	0.12894828182201223
2121	48-49	0.10380029060573293
2121	50-51	0.10092956853026891
2121	52-53	0.14837810274745067
2121	54-55	0.12680763510006443
2121	56-57	0.10982933699504827
2121	58-59	0.12425358038600365
2121	60-61	0.11824365541735915
2121	62-63	0.16064413755518103
2121	64-65	0.17127285375397605
2121	66-67	0.130789461200024
2121	68-69	0.05133888851110413
2121	70-71	0.22058777052423295
2121	72-73	0.2309500210437534
2121	74-75	0.16615430451278002
2121	76-77	0.19200058529181518
